"common_name","scientific_name","city","state","native","diameter_breast_height_binned_CM","greater_metro","city_ID","tree_ID","planted_date","most_recent_observation","retired_date","most_recent_observation_type","longitude_coordinate","latitude_coordinate","location_type","zipcode","address","neighborhood","location_name","ward","district","overhead_utility","diameter_breast_height_CM","condition","height_M","height_binned_M","percent_population"
"Juniper","Juniperus chinensis","Orlando","Florida","introduced","15.24 to 30.48 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Juniper","Juniperus chinensis","Orlando","Florida","introduced","15.24 to 30.48 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Juniper","Juniperus chinensis","Orlando","Florida","introduced","30.48 to 45.72 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Juniper","Juniperus chinensis","Orlando","Florida","introduced","30.48 to 45.72 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Juniper","Juniperus chinensis","Orlando","Florida","introduced","30.48 to 45.72 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Juniper","Juniperus chinensis","Orlando","Florida","introduced","60.96 to 76.2 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italian cypress","Cupressus sempervirens","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leyland cypress","Cupressus leylandii","Orlando","Florida","no_info","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leyland cypress","Cupressus leylandii","Orlando","Florida","no_info","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leyland cypress","Cupressus leylandii","Orlando","Florida","no_info","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leyland cypress","Cupressus leylandii","Orlando","Florida","no_info","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leyland cypress","Cupressus leylandii","Orlando","Florida","no_info","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leyland cypress","Cupressus leylandii","Orlando","Florida","no_info","15.24 to 30.48 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leyland cypress","Cupressus leylandii","Orlando","Florida","no_info","15.24 to 30.48 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leyland cypress","Cupressus leylandii","Orlando","Florida","no_info","30.48 to 45.72 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leyland cypress","Cupressus leylandii","Orlando","Florida","no_info","45.72 to 60.96 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental arborvitae","Platycladus orientalis","Orlando","Florida","introduced","0 to 15.24 cm","Orlando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
